SEQ_NO,SCCNT_YM,ORIGIN_ID,REPRSNT_KWRD_NM,SRCHWRD_NM,SCCNT_VALUE,ORIGIN_CL_NM
26448,"2022-04","702","대구치맥페스티벌","대구치맥페스티벌",13350,"문화축제"
26451,"2022-04","701","대구포크페스티벌","대구포크페스티벌",120,"문화축제"
26454,"2022-04","426","대금산진달래축제","대금산진달래축제",180,"문화축제"
26457,"2022-04","15","도봉구 등축제","도봉구등축제",18,"문화축제"
26460,"2022-04","13","도봉구민 건강축제","도봉구민건강축제",13,"문화축제"
26463,"2022-04","1032","도솔산지구전투 전승행사","도솔산지구전투전승행사",13,"문화축제"
26466,"2022-04","1015","독일마을 맥주축제","독일마을맥주축제",280,"문화축제"
26470,"2022-04","481","동강국제사진제","동강국제사진제",210,"문화축제"
26473,"2022-04","768","동래읍성역사축제","동래읍성역사축제",850,"문화축제"
26548,"2022-04","856","방선문축제","방선문축제",180,"문화축제"
26476,"2022-04","204","동백꽃 주꾸미 축제","동백꽃주꾸미축제",14,"문화축제"
26477,"2022-04","911","동성로축제","동성로축제",240,"문화축제"
26480,"2022-04","663","동춘당문화제","동춘당문화제",14,"문화축제"
26483,"2022-04","907","동해무릉제","동해무릉제",100,"문화축제"
26486,"2022-04","472","땅끝 해넘이·해맞이 축제","땅끝해넘이해맞이축제",19,"문화축제"
26488,"2022-04","465","땅끝매화축제","땅끝매화축제",23,"문화축제"
26490,"2022-04","469","땅끝수국축제","땅끝수국축제",50,"문화축제"
26493,"2022-04","1096","롤링나이트 2019","롤링나이트",10,"문화축제"
26495,"2022-04","178","류방택 별 축제","류방택별축제",50,"문화축제"
26498,"2022-04","281","마곡사 신록축제","마곡사신록축제",70,"문화축제"
26500,"2022-04","656","마산가고파국화축제","마산가고파국화축제",30,"문화축제"
26503,"2022-04","660","마산만날제","마산만날제",190,"문화축제"
26506,"2022-04","478","마토예술제","마토예술제",18,"문화축제"
26509,"2022-04","194","면천 진달래축제","면천진달래축제",38,"문화축제"
26512,"2022-04","629","명량대첩축제","명량대첩축제",130,"문화축제"
26515,"2022-04","893","목포 유달산 봄 축제","목포유달산봄축제",2320,"문화축제"
26517,"2022-04","892","목포항구축제","목포항구축제",200,"문화축제"
26520,"2022-04","174","무창포신비의바닷길축제","무창포신비의바닷길축제",40,"문화축제"
26523,"2022-04","579","문경사과축제","문경사과축제",370,"문화축제"
26528,"2022-04","578","문경오미자축제","문경오미자축제",190,"문화축제"
26531,"2022-04","576","문경찻사발축제","문경찻사발축제",12790,"문화축제"
26534,"2022-04","1054","민둥산억새꽃축제","민둥산억새꽃축제",190,"문화축제"
26537,"2022-04","128","밀양아리랑대축제","밀양아리랑대축제",660,"문화축제"
26540,"2022-04","432","바다로 세계로","바다로세계로",60,"문화축제"
26543,"2022-04","496","반딧불축제","반딧불축제",510,"문화축제"
26551,"2022-04","1033","배꼽축제","배꼽축제",510,"문화축제"
26554,"2022-04","754","배내골고로쇠축제","배내골고로쇠축제",13,"문화축제"
26557,"2022-04","788","백아산 철쭉제","백아산철쭉제",30,"문화축제"
26559,"2022-04","1125","백운산국사봉철쭉축제","백운산국사봉철쭉축제",20,"문화축제"
26561,"2022-04","38","백제문화제","백제문화제",1730,"문화축제"
26564,"2022-04","522","벌교꼬막축제","벌교꼬막축제",260,"문화축제"
26567,"2022-04","640","법성포단오제","법성포단오제",430,"문화축제"
26570,"2022-04","173","보령머드축제","보령머드축제",16890,"문화축제"
26573,"2022-04","877","보목자리돔축제","보목자리돔축제",80,"문화축제"
26576,"2022-04","1017","보물섬남해커피축제","보물섬남해커피축제",23,"문화축제"
26577,"2022-04","519","보성다향대축제","보성다향대축제",350,"문화축제"
26580,"2022-04","523","보성벚꽃축제","보성벚꽃축제",49,"문화축제"
26583,"2022-04","521","보성차밭 빛축제","보성차밭빛축제",80,"문화축제"
26586,"2022-04","1116","보은대추축제","보은대추축제",390,"문화축제"
26589,"2022-04","1144","봄내예술제","봄내예술제",40,"문화축제"
26593,"2022-04","732","봉화송이축제","봉화송이축제",100,"문화축제"
26596,"2022-04","731","봉화은어축제","봉화은어축제",930,"문화축제"
26599,"2022-04","780","부산 차이나타운특구 문화축제","부산차이나타운특구문화축제",70,"문화축제"
26602,"2022-04","1108","부산고등어축제","부산고등어축제",170,"문화축제"
26605,"2022-04","743","부산국제록페스티벌","부산국제록페스티벌",320,"문화축제"
26608,"2022-04","742","부산바다축제","부산바다축제",460,"문화축제"
26611,"2022-04","744","부산불꽃축제","부산불꽃축제",5520,"문화축제"
26614,"2022-04","724","부산자갈치축제","부산자갈치축제",110,"문화축제"
26617,"2022-04","726","부산크리스마스트리문화축제","부산크리스마스트리문화축제",30,"문화축제"
26620,"2022-04","747","부산항축제","부산항축제",1070,"문화축제"
26623,"2022-04","525","부안마실축제","부안마실축제",2370,"문화축제"
26626,"2022-04","37","부여서동연꽃축제","부여서동연꽃축제",2320,"문화축제"
26629,"2022-04","450","부천국제만화축제","부천국제만화축제",790,"문화축제"
26632,"2022-04","906","부천국제애니메이션페스티벌","부천국제애니메이션페스티벌",360,"문화축제"
26635,"2022-04","901","부천국제판타스틱영화제","부천국제판타스틱영화제",4210,"문화축제"
26638,"2022-04","904","부천세계비보이대회","부천세계비보이대회",40,"문화축제"
26641,"2022-04","641","불갑산상사화축제","불갑산상사화축제",20,"문화축제"
26644,"2022-04","75","블랙뮤직페스티벌","블랙뮤직페스티벌",80,"문화축제"
26647,"2022-04","197","비단고을산꽃축제","비단고을산꽃축제",220,"문화축제"
26649,"2022-04","108","사선문화제","사선문화제",19,"문화축제"
26652,"2022-04","674","산지천 축제","산지천축제",17,"문화축제"
26656,"2022-04","272","산청황매산철쭉제","산청황매산철쭉제",510,"문화축제"
26659,"2022-04","110","산타축제","산타축제",11,"문화축제"
26662,"2022-04","181","삼길포우럭축제","삼길포우럭축제",140,"문화축제"
26666,"2022-04","389","삼척맹방유채꽃축제","삼척맹방유채꽃축제",1520,"문화축제"
26669,"2022-04","391","삼척장미축제","삼척장미축제",3210,"문화축제"
26672,"2022-04","390","삼척황영조국제마라톤대회","삼척황영조국제마라톤대회",24,"문화축제"
26675,"2022-04","559","삽교호조개구이 축제","삽교호조개구이축제",250,"문화축제"
26678,"2022-04","8","상주 이야기축제","상주이야기축제",17,"문화축제"
26681,"2022-04","713","상화문학제","상화문학제",19,"문화축제"
26684,"2022-04","596","생거진천 문화축제","생거진천문화축제",20,"문화축제"
26689,"2022-04","844","서귀포 유채꽃 국제걷기대회","서귀포유채꽃국제걷기대회",60,"문화축제"
26691,"2022-04","883","서귀포칠십리축제","서귀포칠십리축제",80,"문화축제"
26694,"2022-04","238","서대문독립민주축제","서대문독립민주축제",20,"문화축제"
26697,"2022-04","388","서리풀페스티벌","서리풀페스티벌",150,"문화축제"
26701,"2022-04","180","서산6쪽마늘축제","서산6쪽마늘축제",16,"문화축제"
26704,"2022-04","185","서산국화축제","서산국화축제",140,"문화축제"
26707,"2022-04","184","서산해미읍성축제","서산해미읍성축제",580,"문화축제"
26710,"2022-04","125","서울장미축제","서울장미축제",26820,"문화축제"
26713,"2022-04","618","서창만드리풍년제","서창만드리풍년제",14,"문화축제"
26715,"2022-04","520","서편제보성소리축제","서편제보성소리축제",90,"문화축제"
26718,"2022-04","113","석촌호수벚꽃축제","석촌호수벚꽃축제",83070,"문화축제"
26721,"2022-04","677","선농대제","선농대제",130,"문화축제"
26724,"2022-04","794","선사문화축제","선사문화축제",30,"문화축제"
26728,"2022-04","405","설봉산별빛축제","설봉산별빛축제",50,"문화축제"
26731,"2022-04","782","설성문화제","설성문화제",30,"문화축제"
26734,"2022-04","1111","설화예술제","설화예술제",10,"문화축제"
26739,"2022-04","837","성산일출축제","성산일출축제",30,"문화축제"
26742,"2022-04","678","세계거리춤축제","세계거리춤축제",110,"문화축제"
26745,"2022-04","624","세계청년축제","세계청년축제",13,"문화축제"
26747,"2022-04","652","세종 조치원 복숭아  축제","세종조치원복숭아축제",150,"문화축제"
26750,"2022-04","24","세종대왕과 초정약수 축제","세종대왕과초정약수축제",80,"문화축제"
26753,"2022-04","651","세종축제","세종축제",1020,"문화축제"
26756,"2022-04","752","소래포구축제","소래포구축제",260,"문화축제"
26759,"2022-04","1141","소양강문화제","소양강문화제",18,"문화축제"
26761,"2022-04","882","쇠소깍축제","쇠소깍축제",19,"문화축제"
26764,"2022-04","153","수선화축제","수선화축제",18680,"문화축제"
26769,"2022-04","715","수성못 페스티벌","수성못페스티벌",190,"문화축제"
26772,"2022-04","451","수원화성문화제","수원화성문화제",810,"문화축제"
26775,"2022-04","438","순창장류축제","순창장류축제",610,"문화축제"
26778,"2022-04","866","스테핑스톤페스티벌","스테핑스톤페스티벌",24,"문화축제"
26782,"2022-04","452","시흥갯골축제","시흥갯골축제",760,"문화축제"
26785,"2022-04","151","신안튤립축제","신안튤립축제",60390,"문화축제"
26788,"2022-04","1110","신정호 별빛축제","신정호별빛축제",20,"문화축제"
26791,"2022-04","195","심훈상록문화제","심훈상록문화제",19,"문화축제"
26794,"2022-04","175","아산성웅이순신축제","아산성웅이순신축제",1040,"문화축제"
26797,"2022-04","675","아트제주2019","아트제주",130,"문화축제"
26800,"2022-04","531","안동국제탈춤축제","안동국제탈춤축제",30,"문화축제"
26803,"2022-04","530","안동민속축제","안동민속축제",19,"문화축제"
26806,"2022-04","529","안동봄꽃축제","안동봄꽃축제",46,"문화축제"
26807,"2022-04","804","안산국제거리극축제","안산국제거리극축제",5330,"문화축제"
26810,"2022-04","816","안산사이언스밸리(ASV) 과학축제","안산사이언스밸리과학축제",16,"문화축제"
26814,"2022-04","454","안성맞춤남사당바우덕이축제","안성맞춤남사당바우덕이축제",23,"문화축제"
26819,"2022-04","938","약령개장 357주년 2015「대구약령시 한방문화축제」","대구약령시한방문화축제",210,"문화축제"
26822,"2022-04","1035","양록제","양록제",20,"문화축제"
26825,"2022-04","759","양산삽량문화축전","양산삽량문화축전",30,"문화축제"
26828,"2022-04","758","양산웅상회야제","양산웅상회야제",110,"문화축제"
26831,"2022-04","410","양양문화제","양양문화제",70,"문화축제"
26834,"2022-04","408","양양송이축제","양양송이축제",240,"문화축제"
26837,"2022-04","409","양양연어축제","양양연어축제",350,"문화축제"
26841,"2022-04","188","양촌곶감축제","양촌곶감축제",19,"문화축제"
26844,"2022-04","455","양평용문산산나물축제","양평용문산산나물축제",10500,"문화축제"
26849,"2022-04","357","여수거북선축제","여수거북선축제",2500,"문화축제"
26852,"2022-04","362","여수동동북축제","여수동동북축제",25,"문화축제"
26855,"2022-04","360","여수밤바다 불꽃축제","여수밤바다불꽃축제",280,"문화축제"
26858,"2022-04","456","여주오곡나루축제","여주오곡나루축제",120,"문화축제"
26861,"2022-04","537","연산대추축제","연산대추축제",18,"문화축제"
26864,"2022-04","538","연산백중놀이","연산백중놀이",50,"문화축제"
26869,"2022-04","457","연천구석기축제","연천구석기축제",1570,"문화축제"
26873,"2022-04","229","영덕대게축제","영덕대게축제",3470,"문화축제"
26876,"2022-04","231","영덕물가자미축제","영덕물가자미축제",50,"문화축제"
26881,"2022-04","1097","영도구룡축제","영도구룡축제",11,"문화축제"
26882,"2022-04","491","영암왕인문화축제","영암왕인문화축제",150,"문화축제"
26888,"2022-04","341","영천보현산별빛축제","영천보현산별빛축제",90,"문화축제"
26891,"2022-04","339","영천한약축제","영천한약축제",60,"문화축제"
26894,"2022-04","1013","예산장터삼국축제","예산장터삼국축제",400,"문화축제"
26897,"2022-04","458","오산독산성문화제","오산독산성문화제",220,"문화축제"
26900,"2022-04","41","오징어축제","오징어축제",100,"문화축제"
26903,"2022-04","717","와룡문화제","와룡문화제",50,"문화축제"
26906,"2022-04","550","완주 프러포즈축제","완주프러포즈축제",19,"문화축제"
26908,"2022-04","549","완주와일드푸드축제","완주와일드푸드축제",120,"문화축제"
26911,"2022-04","126","용마폭포 문화예술축제","용마폭포문화예술축제",40,"문화축제"
26914,"2022-04","314","우륵문화제","우륵문화제",150,"문화축제"
26919,"2022-04","986","우장산 신록축제","우장산신록축제",48,"문화축제"
26922,"2022-04","1040","운악산단풍축제","운악산단풍축제",14,"문화축제"
26926,"2022-04","51","울산고래축제","울산고래축제",3130,"문화축제"
26929,"2022-04","50","울산대공원 장미축제","울산대공원장미축제",3790,"문화축제"
26932,"2022-04","1021","울산쇠부리축제","울산쇠부리축제",4110,"문화축제"
26935,"2022-04","1117","울산옹기축제","울산옹기축제",510,"문화축제"
26938,"2022-04","613","울산조선해양축제","울산조선해양축제",110,"문화축제"
26941,"2022-04","1119","울주세계산악영화제","울주세계산악영화제",4180,"문화축제"
26944,"2022-04","1051","울진금강송송이축제와 친환경농산물축제","울진금강송송이축제",30,"문화축제"
26947,"2022-04","278","웅진성수문병 근무교대식","웅진성수문병근무교대식",40,"문화축제"
26950,"2022-04","757","원동매화축제","원동매화축제",1950,"문화축제"
26953,"2022-04","755","원동청정미나리축제","원동청정미나리축제",24,"문화축제"
26956,"2022-04","1026","원주 다이내믹 댄싱카니발","원주다이내믹댄싱카니발",410,"문화축제"
26959,"2022-04","1025","원주 용수골 꽃 양귀비축제","원주용수골꽃양귀비축제",760,"문화축제"
26962,"2022-04","1027","원주 한지문화제","원주한지문화제",2280,"문화축제"
26965,"2022-04","213","윤봉길평화축제","윤봉길평화축제",60,"문화축제"
26968,"2022-04","1128","은평누리축제","은평누리축제",30,"문화축제"
26971,"2022-04","1114","은행나무길 축제","은행나무길축제",50,"문화축제"
26974,"2022-04","781","음성품바축제","음성품바축제",770,"문화축제"
26977,"2022-04","105","의견문화제","의견문화제",760,"문화축제"
